Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth
9,24,33,0.4545454545454545,6.818181818181818,10.288276478101777,0.311765953881872,20.81730693445512,1,1.0,1.0,2.0,4.0,0.8,-5.2084,5.1012,184.3672
9,25,34,0.4705882352941176,7.529411764705882,10.49508462297634,0.3086789594993041,20.61118144587402,0,1.0,1.0,2.0,5.0,0.8333333333333334,-4.6693,4.8574,183.5105
10,22,32,0.375,4.5,10.079368399158984,0.3149802624737183,26.34063277584151,2,1.0,2.0,2.0,2.0,1.0,-5.4444,4.5716,212.0816
10,23,33,0.3939393939393939,5.121212121212121,10.288276478101777,0.311765953881872,26.07183205296091,1,1.0,2.0,2.0,3.0,1.2,-4.8658,5.8093,210.9599
10,24,34,0.4117647058823529,5.764705882352941,10.49508462297634,0.3086789594993041,25.81367814587573,2,1.0,2.0,2.0,4.0,1.3333333333333333,-6.1722,7.0784,212.3502
10,25,35,0.4285714285714285,6.428571428571429,10.699874805650794,0.3057107087328798,25.56545432762453,1,1.0,2.0,2.0,5.0,1.4285714285714286,-5.7789,6.8894,211.2925
10,26,36,0.4444444444444444,7.111111111111111,10.902723556992836,0.30285343213869,25.32651086838844,2,1.0,2.0,2.0,6.0,1.5,-5.988,6.4737,212.7738
10,27,37,0.4594594594594595,7.81081081081081,11.103702468586784,0.3001000667185617,25.0962571157891,1,1.0,2.0,2.0,7.0,1.5555555555555556,-6.3833,5.624,212.1341
11,24,35,0.3714285714285714,4.828571428571428,10.699874805650794,0.3057107087328798,31.307077488421918,1,1.0,3.0,2.0,4.0,1.7142857142857142,-4.4573,6.521,234.4292
11,25,36,0.3888888888888889,5.444444444444445,10.902723556992836,0.30285343213869,31.014470860047904,0,1.0,3.0,2.0,5.0,1.875,-4.5507,6.517,235.0265
11,26,37,0.4054054054054054,6.081081081081081,11.103702468586784,0.3001000667185617,30.73250551797932,1,1.0,3.0,2.0,6.0,2.0,-5.1931,6.2358,236.6088
11,27,38,0.4210526315789473,6.7368421052631575,11.302878635921052,0.2974441746295014,30.460522178639547,0,1.0,3.0,2.0,7.0,2.1,-5.7985,5.3343,237.5671
12,26,38,0.3684210526315789,5.157894736842105,11.302878635921052,0.2974441746295014,36.62144939158072,2,1.0,4.0,2.0,6.0,2.4,-5.5973,5.5832,263.0738
12,27,39,0.3846153846153846,5.769230769230769,11.500315051230226,0.2948798731084673,36.30573153126533,1,1.0,4.0,2.0,7.0,2.5454545454545454,-6.3776,4.6264,263.9341
12,28,40,0.4,6.4,11.696070952851462,0.2924017738212866,36.00062692551589,2,1.0,4.0,2.0,8.0,2.6666666666666665,-7.5503,3.7865,267.4234
13,8,21,-0.238095238095238,1.1904761904761905,7.611662611020244,0.3624601243342974,52.83538218745968,1,1.0,5.0,1.0,0.0,0.0,-4.1369,0.2881,131.3314
13,9,22,-0.1818181818181818,0.7272727272727273,7.851424410539689,0.3568829277518041,52.0224008601707,0,1.0,5.0,1.0,1.0,0.8333333333333334,-1.286,0.9082,148.7147
13,25,38,0.3157894736842105,3.789473684210526,11.302878635921052,0.2974441746295014,43.35808435437359,0,1.0,5.0,2.0,5.0,2.5,-2.6038,3.3533,280.6265
13,26,39,0.3333333333333333,4.333333333333333,11.500315051230226,0.2948798731084673,42.98428916474671,1,1.0,5.0,2.0,6.0,2.727272727272727,-3.5336,3.0849,284.2138
13,27,40,0.35,4.9,11.696070952851462,0.2924017738212866,42.62305957245118,0,1.0,5.0,2.0,7.0,2.9166666666666665,-3.9787,1.7902,286.5481
13,28,41,0.3658536585365853,5.487804878048781,11.890202136872691,0.2900049301676267,42.27367451742672,1,1.0,5.0,2.0,8.0,3.076923076923077,-5.477,1.2254,290.1784
13,29,42,0.3809523809523809,6.095238095238095,12.082761235960549,0.287684791332394,41.93547063275768,0,1.0,5.0,2.0,9.0,3.2142857142857144,-5.2815,1.1888,290.0907
14,8,22,-0.2727272727272727,1.6363636363636365,7.851424410539689,0.3568829277518041,60.7971788423576,2,1.0,6.0,1.0,0.0,0.0,-6.9431,0.014,132.2754
14,27,41,0.3170731707317073,4.121951219512195,11.890202136872691,0.2900049301676267,49.40410491372264,1,1.0,6.0,2.0,7.0,3.230769230769231,-3.4703,0.5926,310.5211
14,28,42,0.3333333333333333,4.666666666666667,12.082761235960549,0.287684791332394,49.00885514205847,2,1.0,6.0,2.0,8.0,3.4285714285714284,-6.6832,0.3605,315.6634
14,29,43,0.3488372093023256,5.232558139534884,12.27379796952146,0.2854371620818944,48.62595781946934,1,1.0,6.0,2.0,9.0,3.6,-6.43,0.4143,315.4917
14,30,44,0.3636363636363636,5.818181818181818,12.463359368739502,0.2832581674713524,48.254752825528605,2,1.0,6.0,2.0,10.0,3.75,-6.798,0.4958,317.228
15,8,23,-0.3043478260869565,2.130434782608696,8.087579399090064,0.3516338869169593,69.23150194701054,1,1.0,5.0,1.0,0.0,0.0,-8.8352,0.0042,127.0994
15,9,24,-0.25,1.5,8.320335292207616,0.3466806371753174,68.25628046838922,0,1.0,5.0,1.0,1.0,0.8333333333333334,-4.2093,0.2968,147.3227
15,10,25,-0.2,1.0,8.549879733383484,0.3419951893353394,67.33378521601142,1,1.0,5.0,1.0,2.0,1.4285714285714286,-2.6068,0.9447,169.248
15,28,43,0.3023255813953488,3.930232558139535,12.27379796952146,0.2854371620818944,56.19834770671176,1,1.0,5.0,2.0,8.0,3.076923076923077,-3.3813,0.0646,333.9574
15,29,44,0.3181818181818182,4.454545454545454,12.463359368739502,0.2832581674713524,55.76933595546977,0,1.0,5.0,2.0,9.0,3.2142857142857144,-3.8753,0.264,335.1507
15,30,45,0.3333333333333333,5.0,12.651489979526238,0.2811442217672498,55.35313137003396,1,1.0,5.0,2.0,10.0,3.333333333333333,-4.8897,0.559,337.134
15,31,46,0.3478260869565217,5.565217391304348,12.838232045991903,0.279092000999824,54.94907951001149,0,1.0,5.0,2.0,11.0,3.4375,-5.1104,0.2466,337.3603
16,8,24,-0.3333333333333333,2.6666666666666665,8.320335292207616,0.3466806371753174,78.12750466568785,2,1.0,4.0,1.0,0.0,0.0,-11.5865,0.0061,123.7634
16,9,25,-0.28,1.96,8.549879733383484,0.3419951893353394,77.07159813753181,1,1.0,4.0,1.0,1.0,0.8,-6.2978,0.2845,144.8557
16,10,26,-0.2307692307692307,1.3846153846153846,8.776382955329126,0.3375531905895818,76.07055498565065,2,1.0,4.0,1.0,2.0,1.3333333333333333,-4.1019,0.9608,168.701
16,29,45,0.2888888888888888,3.755555555555556,12.651489979526238,0.2811442217672498,63.35830197157558,1,1.0,4.0,2.0,9.0,2.769230769230769,-3.5529,0.4897,355.7417
16,30,46,0.3043478260869565,4.260869565217392,12.838232045991903,0.279092000999824,62.89581612613451,2,1.0,4.0,2.0,10.0,2.857142857142857,-4.6616,0.8995,359.143
16,31,47,0.3191489361702128,4.787234042553192,13.023625676689214,0.2770984186529621,62.446544960098414,1,1.0,4.0,2.0,11.0,2.933333333333333,-4.6562,0.5853,359.4793
16,32,48,0.3333333333333333,5.333333333333333,13.207708995578503,0.2751606040745522,62.00984154698165,2,1.0,4.0,2.0,12.0,3.0,-5.1126,0.2713,361.8486
17,9,26,-0.3076923076923077,2.4615384615384617,8.776382955329126,0.3375531905895818,86.33903166197338,0,1.0,3.0,1.0,1.0,0.75,-5.1529,0.6311,139.2297
17,10,27,-0.2592592592592592,1.8148148148148149,8.999999999999998,0.3333333333333333,85.25968061623186,1,1.0,3.0,1.0,2.0,1.2,-3.441,1.5704,163.619
17,11,28,-0.2142857142857142,1.2857142857142858,9.220872584116892,0.3293168780041747,84.2323555205116,0,1.0,3.0,1.0,3.0,1.5,-1.9211,1.6652,183.4153
17,12,29,-0.1724137931034483,0.8620689655172413,9.43913067739236,0.3254872647376676,83.25282070855334,1,1.0,3.0,1.0,4.0,1.7142857142857142,-1.5638,1.451,205.3976
17,30,47,0.2765957446808511,3.595744680851064,13.023625676689214,0.2770984186529621,70.87596802084336,1,1.0,3.0,2.0,10.0,2.3076923076923075,-3.1161,0.8565,376.03
17,31,48,0.2916666666666667,4.083333333333333,13.207708995578503,0.2751606040745522,70.38031566469725,0,1.0,3.0,2.0,11.0,2.357142857142857,-3.2846,0.6177,377.6483
17,32,49,0.3061224489795918,4.591836734693878,13.390518279406722,0.2732758832531984,69.8982435788591,1,1.0,3.0,2.0,12.0,2.4,-3.8451,0.3691,380.3076
17,33,50,0.32,5.12,13.572088082974531,0.2714417616594907,69.42911371498651,0,1.0,3.0,2.0,13.0,2.4375,-3.1566,0.3398,381.1559
17,34,51,0.3333333333333333,5.666666666666667,13.752451353579682,0.2696559088937193,68.97233000567468,1,1.0,3.0,2.0,14.0,2.4705882352941178,-2.9781,0.4044,382.9262
17,35,52,0.3461538461538461,6.230769230769231,13.93163953576523,0.2679161449185622,68.52733484306611,0,1.0,3.0,2.0,15.0,2.5,-2.0413,1.0236,383.1745
17,36,53,0.3584905660377358,6.811320754716981,14.109682667364163,0.2662204276861163,68.0936059141048,1,1.0,3.0,2.0,14.0,2.4705882352941178,-1.8744,1.8704,384.2338
18,9,27,-0.3333333333333333,3.0,8.999999999999998,0.3333333333333333,96.04941924240742,1,1.0,2.0,1.0,1.0,0.6666666666666666,-4.7369,1.063,134.2977
18,10,28,-0.2857142857142857,2.2857142857142856,9.220872584116892,0.3293168780041747,94.89208463707116,2,1.0,2.0,1.0,2.0,1.0,-3.5374,2.3081,160.723
18,11,29,-0.2413793103448276,1.6896551724137931,9.43913067739236,0.3254872647376676,93.78858824655808,1,1.0,2.0,1.0,3.0,1.2,-2.1062,2.3379,181.3943
18,12,30,-0.2,1.2,9.654893846056297,0.3218297948685433,92.7346946760801,2,1.0,2.0,1.0,4.0,1.3333333333333333,-1.9018,2.0087,205.0836
18,31,49,0.2653061224489796,3.4489795918367347,13.390518279406722,0.2732758832531984,78.74396963827694,1,1.0,2.0,2.0,11.0,1.6923076923076923,-3.2714,0.8358,397.0603
18,32,50,0.28,3.92,13.572088082974531,0.2714417616594907,78.21547069659017,2,1.0,2.0,2.0,12.0,1.7142857142857142,-3.7425,0.5941,401.0366
18,33,51,0.2941176470588235,4.411764705882353,13.752451353579682,0.2696559088937193,77.7008803335758,1,1.0,2.0,2.0,13.0,1.7333333333333334,-3.055,0.5626,402.0429
18,34,52,0.3076923076923077,4.923076923076923,13.93163953576523,0.2679161449185622,77.1995703752777,2,1.0,2.0,2.0,14.0,1.75,-2.7562,0.6411,405.1702
18,35,53,0.320754716981132,5.452830188679245,14.109682667364163,0.2662204276861163,76.71095240915041,1,1.0,2.0,2.0,15.0,1.7647058823529411,-2.2815,1.3109,405.5225
18,36,54,0.3333333333333333,6.0,14.286609467713792,0.2645668419946999,76.23447457316608,2,1.0,2.0,2.0,14.0,1.75,-2.2992,2.1517,407.9698
18,37,55,0.3454545454545454,6.563636363636364,14.462447418811122,0.2629535894329295,75.76961865821798,1,1.0,2.0,2.0,13.0,1.7333333333333334,-1.7555,2.357,407.8161
18,38,56,0.3571428571428571,7.142857142857143,14.637222840091884,0.2613789792873551,75.3158974881711,2,1.0,2.0,2.0,12.0,1.7142857142857142,-1.482,2.3497,409.7314
19,11,30,-0.2666666666666666,2.1333333333333333,9.654893846056297,0.3218297948685433,103.77990046594977,0,1.0,1.0,1.0,3.0,0.75,-2.4823,2.5074,176.3043
19,12,31,-0.2258064516129032,1.5806451612903225,9.868272403218972,0.3183313678457733,102.65176872053834,1,1.0,1.0,1.0,4.0,0.8,-2.1877,1.9389,200.5786
19,13,32,-0.1875,1.125,10.079368399158984,0.3149802624737183,101.57114353446804,0,1.0,1.0,1.0,5.0,0.8333333333333334,-0.0251,0.5356,220.6719
19,14,33,-0.1515151515151515,0.7575757575757576,10.288276478101777,0.311765953881872,100.53463097084754,1,1.0,1.0,1.0,6.0,0.8571428571428571,-0.8762,0.1156,243.2062
19,35,54,0.2962962962962963,4.7407407407407405,14.286609467713792,0.2645668419946999,85.31441453397989,0,1.0,1.0,2.0,15.0,0.9375,-1.2242,0.5045,424.2445
19,36,55,0.3090909090909091,5.254545454545455,14.462447418811122,0.2629535894329295,84.79419175486973,1,1.0,1.0,2.0,14.0,0.9333333333333332,-1.0467,1.026,426.9388
19,37,56,0.3214285714285714,5.785714285714286,14.637222840091884,0.2613789792873551,84.28642992925275,0,1.0,1.0,2.0,13.0,0.9285714285714286,-0.474,1.0671,428.0431
19,38,57,0.3333333333333333,6.333333333333333,14.810960957438846,0.2598414203059447,83.79061592882287,1,1.0,1.0,2.0,12.0,0.9230769230769232,-0.1658,0.92,430.1474
19,39,58,0.3448275862068966,6.896551724137931,14.983685966957935,0.2583394132234127,83.30626628808189,0,1.0,1.0,2.0,11.0,0.9166666666666666,0.4129,0.4482,430.8967
19,40,59,0.3559322033898305,7.47457627118644,15.155421094002053,0.2568715439661365,82.83292501314065,1,1.0,1.0,2.0,10.0,0.9090909090909092,0.3848,0.1653,432.542
20,11,31,-0.2903225806451613,2.6129032258064515,9.868272403218972,0.3183313678457733,114.19846619182049,1,2.0,0.0,1.0,3.0,0.0,-4.6482,3.4988,172.4103
20,12,32,-0.25,2.0,10.079368399158984,0.3149802624737183,112.99628779474445,2,2.0,0.0,1.0,4.0,0.0,-4.1588,2.5622,198.4776
20,13,33,-0.2121212121212121,1.4848484848484849,10.288276478101777,0.311765953881872,111.84318399118249,1,2.0,0.0,1.0,5.0,0.0,-0.2897,0.283,219.3999
20,14,34,-0.1764705882352941,1.0588235294117647,10.49508462297634,0.3086789594993041,110.7357529955578,2,2.0,0.0,1.0,6.0,0.0,-1.5955,0.0179,243.4452
20,37,57,0.2982456140350877,5.0701754385964914,14.810960957438846,0.2598414203059447,93.21573256462553,1,2.0,0.0,2.0,13.0,0.0,-0.7763,0.4505,449.4591
20,38,58,0.3103448275862069,5.586206896551724,14.983685966957935,0.2583394132234127,92.67690126378584,2,2.0,0.0,2.0,12.0,0.0,-0.7099,0.3635,452.8424
20,39,59,0.3220338983050847,6.11864406779661,15.155421094002053,0.2568715439661365,92.15031659547166,1,2.0,0.0,2.0,11.0,0.0,-0.7373,0.1244,453.6657
20,40,60,0.3333333333333333,6.666666666666667,15.32618864787106,0.2554364774645177,91.63549961567745,2,2.0,0.0,2.0,10.0,0.0,-1.3151,0.0157,456.608
21,13,34,-0.2352941176470588,1.8823529411764703,10.49508462297634,0.3086789594993041,122.53553650731246,0,2.0,1.0,1.0,5.0,0.8333333333333334,-2.0093,1.2467,214.2519
21,14,35,-0.2,1.4,10.699874805650794,0.3057107087328798,121.3572372129841,1,2.0,1.0,1.0,6.0,0.8571428571428571,-0.8861,0.2437,238.8202
21,15,36,-0.1666666666666666,1.0,10.902723556992836,0.30285343213869,120.22299106615648,0,2.0,1.0,1.0,5.0,0.8333333333333334,0.4864,0.1805,257.5335
21,39,60,0.3,5.4,15.32618864787106,0.2554364774645177,101.39999778547674,0,2.0,1.0,2.0,11.0,0.9166666666666666,1.3203,0.3367,472.2837
21,40,61,0.3114754098360656,5.918032786885246,15.496010072571345,0.2540329520093663,100.84284369590868,1,2.0,1.0,2.0,10.0,0.9090909090909092,0.8468,0.1566,475.419
21,41,62,0.3225806451612903,6.451612903225806,15.664905993978548,0.2526597740964282,100.29773659643294,0,2.0,1.0,2.0,9.0,0.9,1.0966,0.433,476.7823
21,42,63,0.3333333333333333,7.0,15.832896263712229,0.2513158137097179,99.76422790734948,1,2.0,1.0,2.0,8.0,0.8888888888888888,0.8229,0.9245,478.9716
22,13,35,-0.2571428571428571,2.3142857142857145,10.699874805650794,0.3057107087328798,133.64140648259698,1,2.0,2.0,1.0,5.0,1.4285714285714286,-3.055,2.8745,210.4949
22,14,36,-0.2222222222222222,1.7777777777777777,10.902723556992836,0.30285343213869,132.39234829834152,2,2.0,2.0,1.0,6.0,1.5,-1.4795,1.0282,236.6332
22,15,37,-0.1891891891891892,1.3243243243243243,11.103702468586784,0.3001000667185617,131.1887148736845,1,2.0,2.0,1.0,5.0,1.4285714285714286,-0.0344,0.8164,256.1045
22,16,38,-0.1578947368421052,0.9473684210526316,11.302878635921052,0.2974441746295014,130.02769190618957,2,2.0,2.0,1.0,4.0,1.3333333333333333,0.4537,0.769,278.0148
22,17,39,-0.1282051282051282,0.6410256410256411,11.500315051230226,0.2948798731084673,128.9067077465673,1,2.0,2.0,1.0,3.0,1.2,1.688,0.9089,294.9531
22,39,61,0.2786885245901639,4.737704918032787,15.496010072571345,0.2540329520093663,111.05048017510434,1,2.0,2.0,2.0,11.0,1.6923076923076923,1.8843,0.7965,491.8927
22,40,62,0.2903225806451613,5.225806451612903,15.664905993978548,0.2526597740964282,110.45019558449738,2,2.0,2.0,2.0,10.0,1.6666666666666667,2.038,0.4254,496.212
22,41,63,0.3015873015873015,5.73015873015873,15.832896263712229,0.2513158137097179,109.862683432629,1,2.0,2.0,2.0,9.0,1.6363636363636365,0.4396,1.0433,497.6523
22,42,64,0.3125,6.25,15.999999999999998,0.25,109.28747559786048,2,2.0,2.0,2.0,8.0,1.6,-0.5444,1.9608,501.0336
22,43,65,0.3230769230769231,6.7846153846153845,16.166235625781553,0.2487113173197162,108.7241280899609,1,2.0,2.0,2.0,7.0,1.5555555555555556,-0.6824,2.5115,502.0419
23,14,37,-0.2432432432432432,2.189189189189189,11.103702468586784,0.3001000667185617,143.83472245566406,1,2.0,3.0,1.0,6.0,2.0,-2.1575,1.8771,230.8082
23,15,38,-0.2105263157894736,1.6842105263157894,11.302878635921052,0.2974441746295014,142.5617820472221,0,2.0,3.0,1.0,5.0,1.875,-0.8329,1.6328,251.6535
23,16,39,-0.1794871794871795,1.2564102564102564,11.500315051230226,0.2948798731084673,141.33274000933255,1,2.0,3.0,1.0,4.0,1.7142857142857142,-0.5149,1.5877,274.0978
23,17,40,-0.15,0.9,11.696070952851462,0.2924017738212866,140.14501377159235,0,2.0,3.0,1.0,3.0,1.5,0.9662,1.4715,292.2521
23,18,41,-0.1219512195121951,0.6097560975609756,11.890202136872691,0.2900049301676267,138.9962324818597,1,2.0,3.0,1.0,2.0,1.2,1.4109,1.3505,312.5224
23,19,42,-0.0952380952380952,0.3809523809523809,12.082761235960549,0.287684791332394,137.8842149835855,0,2.0,3.0,1.0,1.0,0.75,2.0437,0.7644,328.6847
23,41,64,0.28125,5.0625,15.999999999999998,0.25,119.82230129804869,0,2.0,3.0,2.0,9.0,2.25,0.1105,1.7136,515.1403
23,42,65,0.2923076923076923,5.553846153846154,16.166235625781553,0.2487113173197162,119.20464960047052,1,2.0,3.0,2.0,8.0,2.1818181818181817,-0.3186,2.5982,518.7156
23,43,66,0.303030303030303,6.0606060606060606,16.331620904278438,0.2474488015799764,118.59953943502796,0,2.0,3.0,2.0,7.0,2.1,-0.6083,3.1007,520.8179
24,16,40,-0.2,1.6,11.696070952851462,0.2924017738212866,153.0392099059572,2,2.0,4.0,1.0,4.0,2.0,-2.1267,2.5205,272.6838
24,17,41,-0.1707317073170731,1.195121951219512,11.890202136872691,0.2900049301676267,151.78473373014432,1,2.0,4.0,1.0,3.0,1.7142857142857142,-0.352,2.1599,291.5381
24,18,42,-0.1428571428571428,0.8571428571428571,12.082761235960549,0.287684791332394,150.57040383885868,2,2.0,4.0,1.0,2.0,1.3333333333333333,0.4048,1.789,313.0284
24,19,43,-0.1162790697674418,0.5813953488372093,12.27379796952146,0.2854371620818944,149.39402450243165,1,2.0,4.0,1.0,1.0,0.8,1.1315,1.0558,329.9587
24,42,66,0.2727272727272727,4.909090909090909,16.331620904278438,0.2474488015799764,129.51142050568058,2,2.0,4.0,2.0,8.0,2.6666666666666665,-0.8618,2.9651,538.6336
24,43,67,0.2835820895522388,5.388059701492537,16.496172972233907,0.2462115368990136,128.86385258314527,1,2.0,4.0,2.0,7.0,2.5454545454545454,-1.3027,3.4384,540.8339
25,18,43,-0.1627906976744186,1.1395348837209305,12.27379796952146,0.2854371620818944,162.54038312480466,1,2.0,5.0,1.0,2.0,1.4285714285714286,-0.3766,1.8678,309.8394
25,19,44,-0.1363636363636363,0.8181818181818182,12.463359368739502,0.2832581674713524,161.29956845217703,0,2.0,5.0,1.0,1.0,0.8333333333333334,0.3218,1.0597,327.8717
25,20,45,-0.1111111111111111,0.5555555555555556,12.651489979526238,0.2811442217672498,160.09579546710478,1,2.0,5.0,2.0,0.0,0.0,0.0274,0.6381,348.2
25,42,67,0.2537313432835821,4.313432835820896,16.496172972233907,0.2462115368990136,140.20359943822154,1,2.0,5.0,2.0,8.0,3.076923076923077,-0.2222,2.4015,554.3606
25,43,68,0.2647058823529412,4.764705882352941,16.659908371007916,0.2449986525148223,139.51293011172373,0,2.0,5.0,2.0,7.0,2.9166666666666665,-0.8568,2.8748,557.5759
25,44,69,0.2753623188405797,5.231884057971015,16.82284307569508,0.2438093199376099,138.83567221246165,1,2.0,5.0,2.0,6.0,2.727272727272727,-1.1255,3.3381,562.1732
25,45,70,0.2857142857142857,5.714285714285714,16.984992522418104,0.2426427503202586,138.17137653644303,0,2.0,5.0,2.0,5.0,2.5,-1.7947,3.5301,565.2435
25,46,71,0.2957746478873239,6.211267605633803,17.146371633935342,0.2414981920272584,137.51961506958972,1,2.0,5.0,2.0,4.0,2.2222222222222223,-2.7406,3.5812,569.5928
26,18,44,-0.1818181818181818,1.4545454545454546,12.463359368739502,0.2832581674713524,174.9008933508658,2,2.0,6.0,1.0,2.0,1.5,-1.6168,1.7835,309.1844
26,19,45,-0.1555555555555555,1.0888888888888888,12.651489979526238,0.2811442217672498,173.59561415823612,1,2.0,6.0,1.0,1.0,0.8571428571428571,-0.9576,0.95,327.8627
26,20,46,-0.1304347826086956,0.782608695652174,12.838232045991903,0.279092000999824,172.32844771152722,2,2.0,6.0,2.0,0.0,0.0,-1.3122,0.5239,349.296
26,21,47,-0.1063829787234042,0.5319148936170213,13.023625676689214,0.2770984186529621,171.09748820717348,1,2.0,6.0,2.0,1.0,0.8571428571428571,-0.0881,0.8632,365.5733
26,42,68,0.2352941176470588,3.764705882352941,16.659908371007916,0.2449986525148223,151.27713201397626,2,2.0,6.0,2.0,8.0,3.4285714285714284,-0.3769,1.6343,572.3616
26,43,69,0.2463768115942029,4.188405797101449,16.82284307569508,0.2438093199376099,150.54276543912093,1,2.0,6.0,2.0,7.0,3.230769230769231,-0.4205,2.1418,575.7359
26,44,70,0.2571428571428571,4.628571428571429,16.984992522418104,0.2426427503202586,149.82245410599285,2,2.0,6.0,2.0,6.0,3.0,-1.2125,2.6389,581.3642
26,45,71,0.2676056338028169,5.084507042253521,17.146371633935342,0.2414981920272584,149.11573390891982,1,2.0,6.0,2.0,5.0,2.727272727272727,-1.9148,2.892,584.5475
26,46,72,0.2777777777777778,5.555555555555555,17.306994843688898,0.2403749283845681,148.42216232957622,2,2.0,6.0,2.0,4.0,2.4,-2.9781,2.9979,589.9428
26,47,73,0.2876712328767123,6.041095890410959,17.466876118408518,0.2392722755946373,147.74131714958955,1,2.0,6.0,2.0,3.0,2.0,-3.6928,2.731,593.0001
27,19,46,-0.1739130434782608,1.391304347826087,12.838232045991903,0.279092000999824,186.2771651473226,0,2.0,7.0,1.0,1.0,0.875,-1.9709,0.4572,324.9147
27,20,47,-0.1489361702127659,1.0425531914893618,13.023625676689214,0.2770984186529621,184.946568545733,1,2.0,7.0,2.0,0.0,0.0,-2.7047,0.183,346.82
27,21,48,-0.125,0.75,13.207708995578503,0.2751606040745522,183.65319358351917,0,2.0,7.0,2.0,1.0,0.875,-1.1208,0.4224,364.0643
27,22,49,-0.1020408163265306,0.5102040816326531,13.390518279406722,0.2732758832531984,182.3952555185148,1,2.0,7.0,2.0,2.0,1.5555555555555556,-0.6393,0.8841,383.5776
27,45,72,0.25,4.5,17.306994843688898,0.2403749283845681,160.43584220099612,0,2.0,7.0,2.0,5.0,2.9166666666666665,-1.4924,1.7286,600.6635
27,46,73,0.2602739726027397,4.945205479452055,17.466876118408518,0.2392722755946373,159.69988762288472,1,2.0,7.0,2.0,4.0,2.5454545454545454,-2.5879,1.8687,606.2668
27,47,74,0.2702702702702703,5.405405405405405,17.626028979376553,0.2381895808023859,158.97725381074446,0,2.0,7.0,2.0,3.0,2.1,-3.4036,1.6469,610.2981
27,48,75,0.28,5.88,17.784466522450312,0.2371262202993375,158.26752447658984,1,2.0,7.0,2.0,2.0,1.5555555555555556,-4.5321,1.3202,615.6874
27,49,76,0.2894736842105263,6.368421052631579,17.942201436929967,0.2360815978543417,157.57030167190183,0,2.0,7.0,2.0,1.0,0.875,-5.2739,0.6262,619.6607
27,50,77,0.2987012987012987,6.87012987012987,18.099246023352887,0.2350551431604271,156.8852047509955,1,2.0,7.0,3.0,0.0,0.0,-6.6517,0.2265,624.896
27,51,78,0.3076923076923077,7.384615384615385,18.25561221028858,0.2340463103883151,156.21186940557706,0,2.0,7.0,3.0,1.0,0.875,-6.3028,0.413,626.0943
27,52,79,0.3164556962025316,7.9113924050632916,18.41131157020244,0.2330545768380056,155.5499467647585,1,2.0,7.0,3.0,2.0,1.5555555555555556,-6.3376,0.7767,628.1716
28,20,48,-0.1666666666666666,1.3333333333333333,13.207708995578503,0.2751606040745522,197.94541691844125,2,2.0,8.0,2.0,0.0,0.0,-4.8439,0.0228,346.885
28,21,49,-0.1428571428571428,1.0,13.390518279406722,0.2732758832531984,196.58958384047392,1,2.0,8.0,2.0,1.0,0.8888888888888888,-2.9398,0.2055,364.6863
28,22,50,-0.12,0.72,13.572088082974531,0.2714417616594907,195.27015090505543,2,2.0,8.0,2.0,2.0,1.6,-2.0709,0.5701,385.2086
28,23,51,-0.0980392156862745,0.4901960784313725,13.752451353579682,0.2696559088937193,193.98544166601124,1,2.0,8.0,2.0,3.0,2.1818181818181817,-1.5053,0.7714,401.6349
28,46,74,0.2432432432432432,4.378378378378378,17.626028979376553,0.2381895808023859,171.34915092998764,2,2.0,8.0,2.0,4.0,2.6666666666666665,-2.998,1.1565,624.8428
28,47,75,0.2533333333333333,4.8133333333333335,17.784466522450312,0.2371262202993375,170.58418917676556,1,2.0,8.0,2.0,3.0,2.1818181818181817,-3.8934,0.9605,629.0041
28,48,76,0.2631578947368421,5.2631578947368425,17.942201436929967,0.2360815978543417,169.832707233729,2,2.0,8.0,2.0,2.0,1.6,-5.1406,0.7139,635.3864
28,49,77,0.2727272727272727,5.727272727272728,18.099246023352887,0.2350551431604271,169.0942948326581,1,2.0,8.0,2.0,1.0,0.8888888888888888,-6.248,0.2441,639.4477
28,50,78,0.282051282051282,6.205128205128205,18.25561221028858,0.2340463103883151,168.36855931412944,2,2.0,8.0,3.0,0.0,0.0,-7.9806,0.0203,645.688
28,51,79,0.2911392405063291,6.69620253164557,18.41131157020244,0.2330545768380056,167.65512465749222,1,2.0,8.0,3.0,1.0,0.8888888888888888,-7.404,0.1223,646.8243
28,52,80,0.3,7.2,18.566355334451117,0.2320794416806389,166.95363057578686,2,2.0,8.0,3.0,2.0,1.6,-7.1988,0.3353,649.8246
28,53,81,0.3086419753086419,7.716049382716049,18.720754407467133,0.2311204247835449,166.26373167050724,1,2.0,8.0,3.0,3.0,2.1818181818181817,-6.9254,0.3879,650.4089
28,54,82,0.3170731707317073,8.24390243902439,18.874519380186243,0.2301770656120274,165.58509664156512,2,2.0,8.0,3.0,4.0,2.6666666666666665,-6.9134,0.3859,652.8292
29,21,50,-0.16,1.28,13.572088082974531,0.2714417616594907,209.9021513380843,0,2.0,9.0,2.0,1.0,0.9,-3.1788,0.3118,360.1803
29,22,51,-0.1372549019607843,0.9607843137254902,13.752451353579682,0.2696559088937193,208.5211761513011,1,2.0,9.0,2.0,2.0,1.6363636363636365,-2.2581,0.7484,381.1566
